Unnamed: 0,token,valid,no_at_fault_collisions,drivable_area_compliance,ego_progress,time_to_collision_within_bound,comfort,driving_direction_compliance,score,rank,risk_type
45335,7110b9e42a8a5ff7,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,collision_only
45478,71628d7091065940,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,drivable_only
45510,71727a42be325d6c,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,collision_only
45587,71a80411c3a952e0,True,0.5,1.0,0.4200784878939672,0.0,1.0,1.0,0.1708496849779098,1,collision_only
45910,726ae41922c252a1,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,collision_only
45921,726e234d7f9f574c,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,collision_only
46018,72b550fe3dde5b5f,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,drivable_only
46021,72b59837500d5ec3,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,collision_only
46085,72e180d4d8105ae7,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,collision_only
46144,730b0df2ac1c5e95,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,drivable_only
46154,7311f9d27cf055a2,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,drivable_only
46175,731d43a2effe5c1d,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,collision_only
46198,732c8802cda55154,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,drivable_only
46532,74037a0d9eab5f46,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,collision_only
46655,744e73627f5951e0,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,drivable_only
46762,7493c8c3ada35f75,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,collision_only
46842,74cd631f735c5cc5,True,1.0,0.0,0.0,1.0,1.0,0.5,0.0,1,drivable_only
46957,7518f61d28c55e31,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,collision_only
47041,7551708494925566,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,drivable_only
47044,755244e92f5551e4,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,drivable_only
47180,75ab5cc7deb25200,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,drivable_only
47327,7605b88ce7d2527e,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,drivable_only
47398,76308bfe88e3551c,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,collision_only
47464,76591440302954c6,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,collision_only
47536,76899fb5c8855d62,True,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,drivable_only
47540,7689f1515e1a5309,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,collision_only
47562,7698e0a74aa65705,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,collision_only
47581,76a5aa8a29d75ec1,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,drivable_only
47587,76ab47d2e79750fe,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,drivable_only
47605,76b60bc50ce25284,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,drivable_only
47661,76db16cc98335848,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,drivable_only
47715,76fdd5d4a8085508,True,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,drivable_only
47812,77407d25908951d3,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,drivable_only
47828,774992f514895002,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,drivable_only
47851,775b0dd554395fa3,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,collision_only
48291,786951c618eb56fc,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,drivable_only
48402,78a6fcacbfd35bac,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,collision_only
48547,79054aa4afb05ad1,True,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,drivable_only
48683,7961f3601132526e,True,0.0,1.0,0.0,0.0,1.0,0.5,0.0,1,collision_only
48744,79813e6608605498,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,collision_only
48779,79995344a9565a10,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,drivable_only
48857,79cf68f17bc85779,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,collision_only
48947,7a1124e550275eaa,True,0.5,1.0,0.8572876634138014,0.0,1.0,1.0,0.2619349298778753,1,collision_only
48969,7a228b4229b95e8b,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,drivable_only
48993,7a3400db59b157a7,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,drivable_only
49003,7a38b29701365fdc,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,collision_only
49127,7a817e927a2c5571,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,collision_only
49178,7a9f0aeda0fe5e47,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,collision_only
49399,7b2dedaea4d75a1f,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,collision_only
49489,7b6c0e4e7fe457f4,True,0.5,1.0,1.0,0.0,1.0,1.0,0.2916666666666667,1,collision_only
49512,7b7b3bfdeed45c73,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,collision_only
49603,7bc2ee266ff25a6d,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,collision_only
49638,7bda7382577d5ce5,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,drivable_only
49685,7bf65c50f15d59d3,True,1.0,0.0,0.0,1.0,1.0,0.5,0.0,1,drivable_only
49803,7c42e59605a95235,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,drivable_only
49830,7c5cfd3ec4595a0c,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,drivable_only
49891,7c852aa1f7695d33,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,drivable_only
50117,7d1612b7ce2f5bb8,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,collision_only
50135,7d2097d3f1335e8e,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,drivable_only
50221,7d5c28b2ee7551a3,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,drivable_only
50464,7dfeded34fc0505d,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,collision_only
50534,7e342adeab875684,True,1.0,0.0,0.0,1.0,1.0,0.5,0.0,1,drivable_only
50633,7e65ae5a6b6c5c2c,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,collision_only
50799,7ecc880a7111558d,True,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,drivable_only
50934,7f247ca53e565164,True,0.5,1.0,0.7797096848814881,0.0,1.0,1.0,0.2457728510169766,1,collision_only
51003,7f4f32f228265fe3,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,drivable_only
51038,7f6781518a4854d9,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,collision_only
51133,7fa5be12be025d39,True,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,drivable_only
51177,7fbc83ff19635b11,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,collision_only
51278,7ff7158f4c4c5843,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,drivable_only
51348,802044be7dae5e03,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,collision_only
51642,80d5ce364722516b,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,collision_only
51703,810082da5ddd5af6,True,0.5,1.0,0.4673916276489511,0.0,1.0,1.0,0.1807065890935314,2,collision_only
52171,8228e04dc8d357b4,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
52186,82318a073b0554f1,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
52273,8265360d1b8d590c,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
52284,826bbc70c88557c3,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
52285,826bd8058b1c5762,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
52299,8272d9c937f45c86,True,0.0,1.0,0.0,0.0,1.0,0.5,0.0,2,collision_only
52308,8276136dd834585b,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
52430,82c4c055ff6c5f31,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
52498,82f361c4a1085ec1,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
52583,833210a9e3b1502e,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
52644,8356c0329ddd5cd4,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
52728,838943ce22415e14,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
52730,838b47af6cf65809,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
52869,83dd9dc76f7650bc,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
52899,83f287ce21eb5828,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
53038,844c84041ab556ac,True,0.5,1.0,0.8059480588480515,0.0,1.0,1.0,0.2512391789266774,2,collision_only
53131,847d404274f45a31,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
53208,84ae0c4fe9e451cc,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
53254,84cdd3233280594f,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
53318,84f671572a17537c,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
53386,8524ac72eca758f7,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
53439,8545c805f054510b,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
53595,85a62c96f5455f87,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
53892,865f0bec893d551d,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
53987,8697be5bc09d50b3,True,0.0,1.0,0.0,0.0,1.0,0.5,0.0,2,collision_only
54405,878fe7329c2c5250,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
54418,879afd848619539d,True,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2,drivable_only
54517,87d713dbf3ec53c4,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
54961,88ebd59062ff5754,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
54984,88fd80caa7f0533b,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
54985,88fdb5be8e145953,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
55048,89215d3ca8015f87,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
55146,895c9270aab15bbd,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
55165,896b8483371653ba,True,1.0,0.0,0.0,1.0,1.0,0.5,0.0,2,drivable_only
55188,897e46c25dfd52c8,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
55303,89c74e9b51e95c90,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
55344,89e0f9f7247c5a61,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
55393,8a0474e5797056fb,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
55471,8a3ae277ec7f5d8e,True,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,drivable_only
55628,8a9431738b795f1c,True,0.5,1.0,0.5117116856233306,0.0,1.0,1.0,0.1899399345048605,2,collision_only
55752,8ae33734d4455d71,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
55800,8b0076d10aa55f2b,True,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2,drivable_only
56089,8bc34517e08758ff,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
56287,8c4642e7ae04578f,True,0.5,0.0,0.0,0.0,1.0,1.0,0.0,2,both
56377,8c80e1c1eb765ed1,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
56420,8c9ad9af1f1054e9,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
56447,8ca8c886ed215d4f,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
56463,8cb54094b64e578a,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
56515,8cd823b194205026,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
56552,8cf0964be67c55d2,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
56631,8d24de92379f5354,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
56960,8dfe5648226b5212,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
57011,8e22c4f6ebb95ec9,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
57035,8e2fd252b25b5d76,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
57046,8e3b63e0d6b65bf1,True,1.0,0.0,0.0,1.0,1.0,0.5,0.0,2,drivable_only
57168,8e84fb96c95350de,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
57201,8e9a6b59415a59db,True,0.0,1.0,0.0,0.0,1.0,0.5,0.0,2,collision_only
57497,8f64f90706655f53,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
57503,8f688abc1d325f46,True,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2,drivable_only
57786,9016d7338dd65cf7,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
57862,90418bfc7bd35c5b,True,0.5,1.0,0.4805115363530018,0.0,1.0,1.0,0.1834399034068753,2,collision_only
58011,90aa5101db7f517f,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
58037,90be08846e565515,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
58063,90cb233b959450e6,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
58113,90ed1f025c625cc5,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
58262,9155264a9a8e5469,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
58418,91b2bb2cf69d5518,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
58763,928d41db0b3d52e4,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
58783,929c65cfdd615e87,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
58977,931d9069472d5a6b,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
59035,9340799ac5be5bf3,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
59039,9342791920d9528f,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
59070,935628750eb851fa,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
59389,94215378168859e5,True,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2,drivable_only
59399,942a226a87ce5523,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
59402,942c4bce3b835f4e,True,0.5,1.0,1.0,0.0,1.0,1.0,0.2916666666666667,2,collision_only
59430,944208ea4af65420,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
59473,945d00955dc35468,True,0.5,0.0,0.0,0.0,1.0,1.0,0.0,2,both
59535,94854c04f8645ebf,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
59562,9490abfd043c55e4,True,0.5,1.0,1.0,0.0,1.0,1.0,0.2916666666666667,2,collision_only
59602,94b00c24f4bc5d84,True,0.5,1.0,0.4024879605722279,0.0,1.0,1.0,0.1671849917858808,2,collision_only
59741,9508ded2401957b5,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
59827,9545adf0b4425820,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
59882,9565e3adc82b5d29,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
59892,956a3f9e2a1d527b,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
59896,956c71c5c26b5b1d,True,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2,drivable_only
60148,960c80eeeb1854c1,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
60500,96ff105997255ae6,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
60520,970b8adc976f5154,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
60535,97123b609f4956d7,True,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2,drivable_only
60588,97328a9eac185088,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
60724,97901c177ebf5ede,True,1.0,0.0,0.0,1.0,1.0,0.5,0.0,2,drivable_only
60737,979889238ce55351,True,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2,drivable_only
60817,97c7251cd51f5c8a,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
61089,98798c3dbcc55f93,True,0.5,1.0,1.0,0.0,1.0,1.0,0.2916666666666667,2,collision_only
61156,989e14314ec0554d,True,0.5,1.0,1.0,0.0,1.0,1.0,0.2916666666666667,2,collision_only
61217,98bfd713ade65148,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
61371,992641d426ba5dc3,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
61387,992fcb7ec7cf5ad6,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
61390,993354a74009516d,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
61395,9937d033367252bb,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
61447,995a29d807595ea4,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
61535,99845ced0ac9597d,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
61682,99e69d6b9064552f,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
61706,99f01d45fe30537c,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
61712,99f2f728eb3e513c,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
62039,9ad44aac15ed5e20,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
62076,9af0f5ed9f135a12,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
62215,9b4d8c62f5ff5191,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
62216,9b4e069994115aad,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
62238,9b596f89d36b5699,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
62336,9b9cee521ff25ca1,True,0.5,1.0,1.0,0.0,1.0,1.0,0.2916666666666667,2,collision_only
62366,9baf50f9e6075314,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
62456,9bde92aca0fb5f08,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
62475,9be8096d32db5507,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
62502,9bf9198580da53fd,True,0.0,1.0,0.0,0.0,1.0,0.5,0.0,2,collision_only
62662,9c67e6c8842a53e2,True,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2,drivable_only
62717,9c8b04abbca4538c,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
62945,9d256c861ff35812,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
63071,9d79764aa0515374,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
63075,9d7b0cf36d12568e,True,1.0,0.0,0.0,1.0,1.0,0.5,0.0,2,drivable_only
63375,9e3bb9cb47575c06,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
63478,9e73c8ef62515bde,True,1.0,0.0,0.0,1.0,1.0,0.5,0.0,2,drivable_only
63496,9e7acfb214dd58eb,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
63545,9e97fea974a15558,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
63585,9eae5a2e43535977,True,0.5,0.0,0.0,0.0,1.0,1.0,0.0,2,both
63857,9f58bf2b54c45030,True,1.0,0.0,0.0,1.0,1.0,0.5,0.0,2,drivable_only
63981,9fa674af2997563a,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
64006,9fb89da8140a5674,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
64065,9fe22d48194b583b,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
64164,a0246fa68a915fef,True,1.0,0.0,0.0,1.0,1.0,0.5,0.0,2,drivable_only
64230,a0519fc105a75d4a,True,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2,drivable_only
64275,a0725663b99a59e6,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
64295,a083da53cfd65cde,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
64459,a0ef149f9390542e,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
64546,a12793183f155976,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
64561,a131d17411da5cb9,True,1.0,0.0,0.0,0.0,1.0,0.5,0.0,2,drivable_only
64672,a17b55560d22530f,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
64766,a1b3fc9e49075de2,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
64995,a23adabc3e5457a5,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
65142,a29acce6bed75bc7,True,0.5,1.0,0.447594894173798,0.0,1.0,1.0,0.1765822696195412,2,collision_only
65188,a2b28a01c34b5e99,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
65198,a2b5bd9511f25cd2,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
65199,a2b620a4eb52585b,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
65219,a2c36e4aab7a52d6,True,1.0,0.0,0.0,1.0,1.0,0.5,0.0,2,drivable_only
65362,a327f9abda055d72,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
65365,a3298b678d225d61,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
65389,a3358e470c725baf,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,both
65413,a3446e4478d05823,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
65457,a363e2cb655450eb,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
65467,a368b7acfb9b57b3,True,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2,drivable_only
65495,a37a2981d0fb5e74,True,0.5,1.0,0.5018257078014012,0.0,1.0,1.0,0.1878803557919586,2,collision_only
65500,a37da3fc788f5622,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
65596,a3c3ddbe145353b5,True,0.5,1.0,0.8092268926265658,0.0,1.0,1.0,0.2519222692972012,2,collision_only
65601,a3c96de3156a557a,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
65619,a3d86f3f609652b3,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
65663,a3f147cd86b05255,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
65867,a4725e12fd6953ea,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
66007,a4c9861a043352df,True,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2,drivable_only
66024,a4d1c68b4fd95162,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
66212,a550cf3db65059c2,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
66235,a55cb57a18925a00,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
66440,a5cf5a88ef385d6d,True,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2,drivable_only
66471,a5e429799b6753f5,True,0.5,0.0,0.0,0.0,1.0,1.0,0.0,2,both
66537,a60c86eb6ede5747,True,1.0,0.0,0.0,1.0,1.0,0.5,0.0,2,drivable_only
66556,a61619b0ce745a6d,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
66620,a63e058664a955ba,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
66648,a65228fbaba557fb,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
66656,a656d1e434a759a1,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
66687,a66a8f7922b1526b,True,0.5,1.0,0.7048571171094269,0.0,1.0,1.0,0.2301785660644639,2,collision_only
66695,a66e46b3e1575264,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
66736,a685d4f1ae8a5480,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
67091,a765771d8f295ecc,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
67117,a76f3693ca915abb,True,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2,drivable_only
67165,a78537c906065c5d,True,0.5,1.0,0.4157769047871217,0.0,1.0,1.0,0.1699535218306503,2,collision_only
67204,a79e45c0a2bc5ce7,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
67208,a7a176def65e593f,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
67339,a7f8a3cb378951c9,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
67509,a86e7f16bd64596a,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
67553,a8873e8828435f9c,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
67703,a8de42d07c155977,True,1.0,0.0,0.0,1.0,1.0,0.5,0.0,2,drivable_only
67791,a919c526c7d75e85,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
67799,a91df54dacdf5230,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
67840,a933b648549150d6,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
67861,a940982497955ef3,True,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2,drivable_only
67902,a95c62be882e5b33,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
67924,a96cbf090ae3558c,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
67944,a97a5068654e5470,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
67947,a97cdbf5f9bc5bb7,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,collision_only
68077,a9c92146b53f5b2c,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
68280,aa47f60f3b1d5f0b,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
68291,aa4e6768cf0858e6,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2,drivable_only
