,token,valid,no_at_fault_collisions,drivable_area_compliance,ego_progress,time_to_collision_within_bound,comfort,driving_direction_compliance,score,rank
6169,80ae73dfb4c45e8d,True,1.0,1.0,0.8760243796023689,1.0,1.0,1.0,0.948343491500987,1
6170,80ae852346955098,True,1.0,1.0,0.6894816361601004,1.0,1.0,1.0,0.8706173484000418,1
6171,80b61a3a73f55af9,True,1.0,1.0,0.9840138612433678,1.0,1.0,1.0,0.9933391088514032,1
6172,80bc2d8487e552f1,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6173,80c159e90ae755f3,True,1.0,1.0,0.842194481008253,1.0,1.0,1.0,0.9342477004201054,1
6174,80c267878c6a54fa,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6175,80cbc88e2410561e,True,1.0,1.0,0.7780890088491175,1.0,1.0,1.0,0.9075370870204656,1
6176,80d8679b8c215769,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6177,80dea9d7cb445906,True,1.0,1.0,0.9794204578096316,1.0,1.0,1.0,0.9914251907540131,1
6178,80df9e4f79c65d4d,True,1.0,1.0,0.7723964190997081,1.0,1.0,1.0,0.9051651746248783,1
6179,80ea2a91b1845071,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6180,80f6c94fed0c5519,True,1.0,1.0,0.8692463078150496,1.0,1.0,1.0,0.9455192949229373,1
6181,80fb7c16b92856a3,True,1.0,1.0,0.6636443367832768,1.0,1.0,1.0,0.859851806993032,1
6182,80fc476837d9530d,True,1.0,1.0,0.9364639134462163,1.0,1.0,1.0,0.9735266306025901,1
6183,80fdf1c45abd5c48,True,1.0,1.0,0.7530323153344334,1.0,1.0,1.0,0.8970967980560139,1
6184,810b73ca95975db9,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6185,81102abfeaa25562,True,1.0,1.0,0.8736117531127755,1.0,1.0,1.0,0.9473382304636564,1
6186,8113ea1b58245172,True,1.0,1.0,0.7568498259728017,1.0,1.0,1.0,0.8986874274886674,1
6187,81161847b27b5bad,True,1.0,1.0,0.7700929728757088,1.0,1.0,1.0,0.9042054053648787,1
6188,8118acf21ab154f7,True,1.0,1.0,0.8578577299530629,1.0,1.0,1.0,0.9407740541471096,1
6189,812464919a4f5362,True,1.0,1.0,0.7911630614416272,1.0,1.0,1.0,0.9129846089340113,1
6190,8127022f9d745e8c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6191,8128635441b358c4,True,1.0,1.0,0.9222179669868297,1.0,1.0,1.0,0.9675908195778457,1
6192,81286af2aa9c5e17,True,1.0,1.0,0.6401146921160576,1.0,1.0,1.0,0.8500477883816906,1
6193,812a8e70ad07507d,True,1.0,1.0,0.9646593064379171,1.0,1.0,1.0,0.9852747110157988,1
6194,812b2b639eb759f4,True,1.0,1.0,0.9281504446930872,1.0,1.0,1.0,0.9700626852887863,1
6195,812d49975bf357fc,True,1.0,1.0,0.8343808124661155,1.0,1.0,1.0,0.9309920051942148,1
6196,812dd82ab5fb5742,True,1.0,1.0,0.7601175384557406,1.0,1.0,1.0,0.9000489743565586,1
6197,81353cb7d48a5728,True,1.0,1.0,0.8046593912697314,1.0,1.0,1.0,0.9186080796957214,1
6198,8135a67aa74e586c,True,1.0,1.0,0.8357252115247019,1.0,1.0,1.0,0.9315521714686259,1
6199,81410acd84c0516a,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6200,81464a4119075069,True,1.0,1.0,0.876236662280948,1.0,1.0,1.0,0.9484319426170617,1
6201,814a2807af5f51f7,True,1.0,1.0,0.9785543349228678,1.0,1.0,1.0,0.9910643062178616,1
6202,814b5e08c20e57af,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6203,814c6b482fd850ab,True,1.0,1.0,0.9432627303565574,1.0,1.0,1.0,0.9763594709818989,1
6204,814e85810b7757bb,True,1.0,1.0,0.9239694727560835,1.0,1.0,1.0,0.9683206136483681,1
6205,815153cb27f95a7c,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1
6206,8153e70fc0545d5a,True,1.0,1.0,0.6869227203438586,1.0,1.0,1.0,0.8695511334766076,1
6207,815422a6d14358fc,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6208,815565a62f775c7c,True,1.0,1.0,0.5914562244174951,1.0,1.0,1.0,0.829773426840623,1
6209,815ff18b70a75b8f,True,1.0,1.0,0.8141245706349957,1.0,1.0,1.0,0.9225519044312481,1
6210,8164612a623156ae,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6211,8166c5e0f62a5a19,True,1.0,1.0,0.9828548621638343,1.0,1.0,1.0,0.9928561925682643,1
6212,816a869e91ae5d17,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6213,816c515aa3dc5462,True,1.0,1.0,0.9615325000471976,1.0,1.0,1.0,0.9839718750196657,1
6214,8172f888cc1f5c0f,True,1.0,1.0,0.7642595390650478,1.0,1.0,1.0,0.9017748079437699,1
6215,8179a26d74615228,True,1.0,1.0,0.9042305992820653,1.0,1.0,1.0,0.9600960830341938,1
6216,817f460a4ad7577a,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334,1
6217,8181a3050dfa51b4,True,1.0,1.0,0.7669520328945311,1.0,1.0,1.0,0.9028966803727213,1
6218,8183cdc6ff5a5726,True,1.0,1.0,0.8825723605455942,1.0,1.0,1.0,0.9510718168939976,1
6219,8187be48a9d95d91,True,1.0,1.0,0.9294550174030742,1.0,1.0,1.0,0.9706062572512809,1
6220,81917c1e1a9b5cdc,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6221,81935f2cb7d45945,True,1.0,1.0,0.9247870568545254,1.0,1.0,1.0,0.9686612736893855,1
6222,81997d01d8f65c19,True,1.0,1.0,0.9813715193689297,1.0,1.0,1.0,0.9922381330703874,1
6223,8199bcc7c60a521c,True,1.0,1.0,0.8695011492259781,1.0,1.0,1.0,0.9456254788441575,1
6224,819d34b59e6159ad,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6225,819d4bdcb0855118,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1
6226,81a0a6181d335250,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334,1
6227,81a473b817565cb9,True,1.0,1.0,0.793422240624304,1.0,1.0,1.0,0.9139259335934601,1
6228,81a726148d245594,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334,1
6229,81aa7cde0f3f5b68,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6230,81ac4c9af9ea5562,True,1.0,1.0,0.922472500279151,1.0,1.0,1.0,0.9676968751163129,1
6231,81b16700f22d5688,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6232,81b86d3bfe9758ac,True,1.0,1.0,0.8013422744915977,1.0,1.0,1.0,0.9172259477048325,1
6233,81b89c24f6a5579f,True,1.0,1.0,0.8240787833047838,1.0,1.0,1.0,0.92669949304366,1
6234,81b8a8b98a655f0f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6235,81ba62d61b225021,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6236,81c5dc6459f75000,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6237,81c70798936b5140,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6238,81d6a870aab05080,True,1.0,1.0,0.8925406183020904,1.0,1.0,1.0,0.955225257625871,1
6239,81d893bd99de519b,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6240,81de41d688185082,True,1.0,1.0,0.8853285156971121,1.0,1.0,1.0,0.9522202148737967,1
6241,81e0ac3869b95ef4,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6242,81e0cc64152b5264,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6243,81e5ddc060675e0b,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334,1
6244,81e7354de4e35a97,True,1.0,1.0,0.8012953200928088,1.0,1.0,1.0,0.9172063833720037,1
6245,81f1c631c7325b0f,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
6246,81f49ac925aa5781,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6247,81f6d1d0bc835cb3,True,1.0,1.0,0.9961689263975072,1.0,1.0,1.0,0.9984037193322948,1
6248,820636c082c1539b,True,1.0,1.0,0.9178465642246908,1.0,1.0,1.0,0.9657694017602877,1
6249,8208f7794645559d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6250,8209b6700b535e8e,True,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1
6251,820e9a9314405b62,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6252,8220631d2c6a52f4,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6253,82226888c99e531c,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334,1
6254,8224a14715c2577b,True,1.0,1.0,0.8501815480523095,1.0,1.0,1.0,0.9375756450217957,1
6255,8227648b1da95adb,True,1.0,1.0,0.866003493893937,1.0,1.0,1.0,0.9441681224558071,1
6256,82291c12e1485f32,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1
6257,822d92ab3f13502b,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6258,8237f47b224952b4,True,1.0,1.0,0.9981188440298906,1.0,1.0,1.0,0.9992161850124545,1
6259,8239fb2f8d705dea,True,1.0,1.0,0.8364554166578105,1.0,1.0,1.0,0.931856423607421,1
6260,823f87e2960853d9,True,1.0,1.0,0.9051864457665707,1.0,1.0,1.0,0.9604943524027378,1
6261,824944b52b98552b,True,1.0,1.0,0.9606579074138298,1.0,1.0,1.0,0.9836074614224292,1
6262,824cd4fff1e25cb4,True,1.0,1.0,0.8258191707710457,1.0,1.0,1.0,0.9274246544879358,1
6263,82521f61cf965167,True,1.0,1.0,0.4615389189003258,1.0,1.0,1.0,0.7756412162084692,1
6264,825269c866465320,True,1.0,1.0,0.9005921645490538,1.0,1.0,1.0,0.9585800685621058,1
6265,82531fc4fe8f5a26,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6266,82551627c2415e8e,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1
6267,825663ce94fe5df1,True,1.0,1.0,0.7409148552800808,1.0,1.0,1.0,0.8920478563667004,1
6268,826112ca75e750af,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6269,826b4daba60a5648,True,1.0,1.0,0.5567303600382735,1.0,1.0,1.0,0.815304316682614,1
6270,828b1011212253c6,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6271,828cf870f41a50ed,True,1.0,1.0,0.9590417228981151,1.0,1.0,1.0,0.9829340512075481,1
6272,8294a047fcda5698,True,1.0,1.0,0.7703899259018705,1.0,1.0,1.0,0.904329135792446,1
6273,8299207e310b595e,True,1.0,1.0,0.8758473451724172,1.0,1.0,1.0,0.9482697271551738,1
6274,829e3a1622565a63,True,1.0,1.0,0.7281117645744138,1.0,1.0,1.0,0.8867132352393391,1
6275,82ab50d6b3ef5a43,True,1.0,1.0,0.9194409283441072,1.0,1.0,1.0,0.966433720143378,1
6276,82ab6983691a5599,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6277,82b1cb7113515dfb,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6278,82b3e6e3bfa15ecf,True,1.0,1.0,0.6689451078130688,1.0,1.0,1.0,0.8620604615887787,1
6279,82b415fbbc725562,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6280,82b52ede639d544d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6281,82b8033d05e355f1,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6282,82ba424ca77e5a4a,True,1.0,1.0,0.6765972395080516,1.0,1.0,1.0,0.8652488497950216,1
6283,82bebb2c1ca55736,True,1.0,1.0,0.9892602794046013,1.0,1.0,1.0,0.9955251164185839,1
6284,82c913dd14e05a84,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334,1
6285,82c9641923725260,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6286,82cd122751085a80,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6287,82cd87ad4f1d5969,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6288,82e1485de4fa5b71,True,1.0,1.0,0.7032431948133264,1.0,1.0,1.0,0.8763513311722194,1
6289,82e565141eb55f88,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6290,82e6bac5509d5471,True,1.0,1.0,0.7790526327901954,1.0,1.0,1.0,0.9079385969959147,1
6291,82e84851ea985ba8,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6292,82ee38a271b15bb1,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
6293,82ef8b099fb55f0c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6294,82f70d5f3a11576d,True,1.0,1.0,0.881181188122544,1.0,1.0,1.0,0.9504921617177265,1
6295,82fd7dab2b6b5101,True,1.0,1.0,0.9506206947635975,1.0,1.0,1.0,0.9794252894848322,1
6296,83158ad924fc506c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6297,8317ed430d8e50c3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6298,831a14b3c0bb5c50,True,1.0,1.0,0.940552564916651,1.0,1.0,1.0,0.9752302353819379,1
6299,831e535bf528567d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6300,83212ddd15375812,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6301,8322121dbb82511f,True,1.0,1.0,0.9689269478602508,1.0,1.0,1.0,0.9870528949417712,1
6302,83242e2595a85111,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6303,83280d03b9995f85,True,1.0,1.0,0.9199135326349887,1.0,1.0,1.0,0.9666306385979119,1
6304,83291306454c5e84,True,1.0,1.0,0.8277069587392634,1.0,1.0,1.0,0.9282112328080263,1
6305,833189ada8fa5ba2,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6306,833545ff73da5eb5,True,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1
6307,83472e2adb545cd5,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6308,834a23e3dd25542c,True,1.0,1.0,0.8481892855984118,1.0,1.0,1.0,0.9367455356660049,1
6309,834a7c22e2c55c71,True,1.0,1.0,0.677499711255204,1.0,1.0,1.0,0.8656248796896683,1
6310,834cf95826ec5c73,True,1.0,1.0,0.8429819619284705,1.0,1.0,1.0,0.9345758174701961,1
6311,8350f9ff4dcf5e4b,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6312,8354786ba35c5440,True,1.0,1.0,0.8908082652615827,1.0,1.0,1.0,0.9545034438589929,1
6313,835d02f9df8d5117,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6314,835d1fae4f5b5e45,True,1.0,1.0,0.9109240792758162,1.0,1.0,1.0,0.96288503303159,1
6315,8362f66ef1aa51b1,True,1.0,1.0,0.8629386155435322,1.0,1.0,1.0,0.942891089809805,1
6316,8364af67153a5193,True,1.0,1.0,0.8445825030784302,1.0,1.0,1.0,0.9352427096160126,1
6317,836615f5978b56e5,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334,1
6318,83671631057f50a4,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
6319,8367526c1c4c5bfd,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6320,8371ac42ba585d35,True,1.0,1.0,0.8569411894373368,1.0,1.0,1.0,0.940392162265557,1
6321,8379e27735535cc1,True,1.0,1.0,0.9404406402549574,1.0,1.0,1.0,0.9751836001062323,1
6322,837ce609a8ec58e9,True,1.0,1.0,0.9910712875837113,1.0,1.0,1.0,0.9962797031598797,1
6323,83873a51bef051ac,True,1.0,1.0,0.8698909144640693,1.0,1.0,1.0,0.9457878810266956,1
6324,838caf9ffb875248,True,1.0,1.0,0.7884127568800372,1.0,1.0,1.0,0.9118386487000155,1
6325,8390620a5e745bfa,True,1.0,1.0,0.8090999734496979,1.0,1.0,1.0,0.9204583222707075,1
6326,839206ee819e582f,True,1.0,1.0,0.9678091628992039,1.0,1.0,1.0,0.9865871512080017,1
6327,8396adcdedb55337,True,1.0,1.0,0.6239418441955942,1.0,1.0,1.0,0.8433091017481642,1
6328,83a4e663032f5c9a,True,1.0,1.0,0.5331829443794541,1.0,1.0,1.0,0.8054928934914392,1
6329,83a4f915caf15aca,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6330,83a9fe7e03fd5755,True,1.0,1.0,0.6134262304610328,1.0,1.0,1.0,0.8389275960254303,1
6331,83aba0a1454c59e4,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6332,83b2e42ed5eb568f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6333,83b935eff1815935,True,1.0,1.0,0.9231721319997565,1.0,1.0,1.0,0.9679883883332319,1
6334,83be5aa78f7652de,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6335,83c72c93de355a6b,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334,1
6336,83c7a6c3c0b15b36,True,1.0,1.0,0.998551850519565,1.0,1.0,1.0,0.999396604383152,1
6337,83cb0b794de45f7e,True,1.0,1.0,0.8308602967181455,1.0,1.0,1.0,0.9295251236325607,1
6338,83d03e995ce55e9b,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334,1
6339,83d3fda04c1f57bd,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6340,83d8368f99cb5470,True,1.0,1.0,0.6956648327108655,1.0,1.0,1.0,0.873193680296194,1
6341,83d9a73b7a3650c7,True,1.0,1.0,0.8329058762892811,1.0,1.0,1.0,0.9303774484538673,1
6342,83dd1484eb265a3c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6343,83e42a2487695ac5,True,1.0,1.0,0.732904817893896,1.0,1.0,1.0,0.8887103407891234,1
6344,83e71223f25a5137,True,1.0,1.0,0.7516796319879618,1.0,1.0,1.0,0.896533179994984,1
6345,83e895f722575452,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1
6346,83ec4461559c5388,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6347,83f2ecc101925a5d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6348,83f9ceae9dad56d9,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1
6349,83fd1c194c0c5441,True,1.0,1.0,0.7205446149270851,1.0,1.0,1.0,0.8835602562196189,1
6350,840d3a1a7a935536,True,1.0,1.0,0.9924128436044773,1.0,1.0,1.0,0.996838684835199,1
6351,840de743ab1c50cc,True,1.0,1.0,0.8386217644995926,1.0,1.0,1.0,0.9327590685414968,1
6352,840f4e28181e53d9,True,1.0,1.0,0.9418417042050011,1.0,1.0,1.0,0.9757673767520837,1
6353,84136b2623ef5618,True,1.0,1.0,0.87236892738302,1.0,1.0,1.0,0.9468203864095917,1
6354,8413eaf2b8e45e3b,True,1.0,1.0,0.8564050711064597,1.0,1.0,1.0,0.9401687796276915,1
6355,841f506a559f534f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6356,84204f2655e4500b,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6357,8429a35187bb5c08,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6358,842c341a579a525e,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6359,842d40cd41cf56e8,True,1.0,1.0,0.7940566174848293,1.0,1.0,1.0,0.9141902572853455,1
6360,8430e9ba6d395dd2,True,1.0,1.0,0.8252772059650978,1.0,1.0,1.0,0.9271988358187908,1
6361,84358d0871db53dc,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6362,8436ac812af859df,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6363,8439357bbb005600,True,1.0,1.0,0.7190392399398626,1.0,1.0,1.0,0.8829330166416094,1
6364,84409129e8075bca,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6365,84431cd14c765efc,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6366,844760894a04505a,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334,1
6367,844da9644e225af5,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334,1
6368,8451437af5ba59ea,True,1.0,1.0,0.8109610475180837,1.0,1.0,0.0,0.9212337697992016,1
6369,845cd9cda6335f6b,True,1.0,1.0,0.7457006414370403,1.0,1.0,1.0,0.8940419339321002,1
6370,846863e9cd7059c5,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6371,8470627d628e55f6,True,1.0,1.0,0.8016673430073674,1.0,1.0,1.0,0.9173613929197364,1
6372,8470cdca41255e20,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6373,847432a116d35db0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6374,84765426fd0a5a99,True,1.0,1.0,0.5999016395781757,1.0,1.0,1.0,0.8332923498242399,1
6375,847ac59d6cce5bc4,True,1.0,1.0,0.8323191040463662,1.0,1.0,1.0,0.9301329600193192,1
6376,8486dcafaee75d76,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6377,84876bb274165ade,True,1.0,1.0,0.9994889337719308,1.0,1.0,1.0,0.9997870557383045,1
6378,84a6257839b65f93,True,1.0,1.0,0.8917903897013043,1.0,1.0,1.0,0.9549126623755434,1
6379,84a6ca68a66e536a,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6380,84a763e08d2c5ac6,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6381,84a832f4cdbc5aef,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6382,84aa4100e3cc59c4,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334,1
6383,84aade0568085ba5,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6384,84ad97e1c9c85d4e,True,1.0,1.0,0.7814312967755752,1.0,1.0,1.0,0.9089297069898231,1
6385,84b38cdaa93e5dcd,True,1.0,1.0,0.7443896496434823,1.0,1.0,1.0,0.893495687351451,1
6386,84b69613f5e6551c,True,1.0,1.0,0.783257516679256,1.0,1.0,1.0,0.9096906319496899,1
6387,84c2b46556315af6,True,1.0,1.0,0.9017416441405972,1.0,1.0,1.0,0.9590590183919154,1
6388,84cd08b147745635,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6389,84d0b82110465b43,True,1.0,1.0,0.9844698913295715,1.0,1.0,1.0,0.9935291213873215,1
6390,84d10a502c1b5a74,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334,1
6391,84e16f3286255759,True,1.0,1.0,0.7193312858295317,1.0,1.0,1.0,0.8830547024289714,1
6392,84e5eb12cb6e54a6,True,1.0,1.0,0.9332754685941191,1.0,1.0,1.0,0.9721981119142162,1
6393,84ec7e450e205d8f,True,1.0,1.0,0.9959250516726262,0.0,1.0,1.0,0.5816354381969276,1
6394,84ed0a5827f656d8,True,1.0,1.0,0.848398725187875,1.0,1.0,1.0,0.9368328021616147,1
6395,84fc6d5788a95edd,True,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
6396,85005d733df9577f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6397,85028441255156b3,True,1.0,1.0,0.9039726215925402,1.0,1.0,1.0,0.959988592330225,1
6398,850551ecc7a35ebf,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6399,850f844463075fb3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6400,850fd96a46b25445,True,1.0,1.0,0.8431283296816248,1.0,1.0,1.0,0.9346368040340103,1
6401,85159c024a355d8d,True,1.0,1.0,0.9486271210437075,1.0,1.0,1.0,0.9785946337682114,1
6402,85164858b3e55841,True,1.0,1.0,0.8565438439281676,1.0,1.0,1.0,0.9402266016367365,1
6403,85185d3ba8b35890,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6404,851a15966923546b,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6405,851ef663a5775acd,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6406,852255373f315fb6,True,1.0,1.0,0.8947042306494598,1.0,1.0,1.0,0.9561267627706083,1
6407,85229d62b0965482,True,1.0,1.0,0.8135513395886721,1.0,1.0,1.0,0.9223130581619466,1
6408,85406e57732a5121,True,1.0,1.0,0.9851455931714983,1.0,1.0,1.0,0.9938106638214577,1
6409,854521fe3b945040,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6410,85482a4d20fd5eac,True,1.0,1.0,0.9037014628453194,1.0,1.0,1.0,0.9598756095188831,1
6411,8551111013245067,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6412,8551466c8066505e,True,1.0,1.0,0.8945575125006825,1.0,1.0,1.0,0.9560656302086178,1
6413,85570db66d605000,True,1.0,1.0,0.7972261799398598,1.0,1.0,1.0,0.915510908308275,1
6414,8560e670c7865e3f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6415,8562e5f582e251cf,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
6416,8564551c362e5f26,True,1.0,1.0,0.9563536303005319,1.0,1.0,1.0,0.9818140126252217,1
6417,85649e978e60550d,True,1.0,1.0,0.7945398229222767,1.0,1.0,1.0,0.914391592884282,1
6418,8569121235665be9,True,1.0,1.0,0.9934242158577484,1.0,1.0,1.0,0.9972600899407285,1
6419,8580d0bf545b5261,True,1.0,1.0,0.7738517518330627,1.0,1.0,1.0,0.9057715632637761,1
6420,85865789fb545e3c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6421,85936ccd1b405f4c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6422,859b85899c105afc,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6423,859dea9ce9215b47,True,1.0,1.0,0.8046903446176361,1.0,1.0,1.0,0.9186209769240151,1
6424,85a5db2b47125f31,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6425,85a89a122095548d,True,1.0,1.0,0.8668526652322304,1.0,1.0,1.0,0.9445219438467626,1
6426,85aaf087e6fe54ee,True,1.0,1.0,0.9154251148183532,1.0,1.0,0.5,0.9647604645076472,1
6427,85ab290d4e535060,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6428,85adece1f9d55cc6,True,1.0,1.0,0.7703481634336563,1.0,1.0,1.0,0.9043117347640234,1
6429,85b1968fa2fd5552,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6430,85b2b3fc929a5800,True,1.0,1.0,0.9020906403815865,1.0,1.0,1.0,0.9592044334923276,1
6431,85b599a5e238576a,True,1.0,1.0,0.881838999465178,1.0,1.0,0.0,0.9507662497771575,1
6432,85c0017516e95fdc,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6433,85c5f81a8dec5628,True,1.0,1.0,0.9870137519534775,1.0,1.0,1.0,0.994589063313949,1
6434,85cdfd35b2cb5692,True,1.0,1.0,0.911899879566943,1.0,1.0,1.0,0.9632916164862263,1
6435,85da27c3381e5e63,True,1.0,1.0,0.8568762231725249,1.0,1.0,1.0,0.940365092988552,1
6436,85dba97943515cbd,True,1.0,1.0,0.7558130625230791,1.0,1.0,1.0,0.8982554427179497,1
6437,85dd82b1048e5509,True,1.0,1.0,0.6986676882755453,1.0,1.0,1.0,0.8744448701148105,1
6438,85ee18c706cf5966,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
